gender;age_category;5km_time;time
0;40;1580;7153
0;40;1737;7153
0;40;1831;7154
0;40;1692;7155
0;40;1716;7157
0;40;1643;7157
0;40;1822;7158
0;40;1707;7161
0;40;1698;7161
0;40;1729;7161
0;40;1665;7162
0;40;1646;7163
0;40;1676;7164
0;40;1684;7165
0;40;1691;7166
0;40;1715;7166
0;40;1741;7168
0;40;1588;7168
0;40;1474;7169
0;40;1664;7169
0;40;1688;7169
0;40;1663;7170
0;40;1658;7171
0;40;1526;7173
0;40;1575;7174
0;40;1643;7175
0;40;1542;7178
0;40;1644;7180
0;40;1592;7180
0;40;1600;7180
0;40;1578;7182
0;40;1677;7182
0;40;1733;7183
0;40;1648;7184
0;40;1719;7184
0;40;1696;7184
0;40;1597;7184
0;40;1714;7185
0;40;1698;7185
0;40;1689;7185
0;40;1519;7186
0;40;1742;7186
0;40;1751;7187
0;40;1690;7188
0;40;1689;7188
0;40;1573;7188
0;40;1628;7188
0;40;1686;7191
0;40;1636;7191
0;40;1618;7192
0;40;1603;7195
0;40;1680;7195
0;40;1665;7195
0;40;1698;7195
0;40;1718;7196
0;40;1668;7197
0;40;1697;7197
0;40;1617;7197
0;40;1751;7198
0;40;1605;7199
0;40;1712;7200
0;40;1667;7202
0;40;1576;7202
0;40;1438;7203
0;40;1699;7204
0;40;1702;7204
0;40;1693;7205
0;40;1592;7209
0;40;1675;7209
0;40;1702;7209
0;40;1529;7211
0;40;1631;7214
0;40;1618;7214
0;40;1732;7219
0;40;1726;7220
0;40;1686;7220
0;40;1660;7222
0;40;1592;7224
0;40;1596;7231
0;40;1678;7233
0;40;1690;7235
0;40;1554;7237
0;40;1700;7240
0;40;1688;7244
0;40;1868;7245
0;40;1631;7246
0;40;1668;7247
0;40;1760;7249
0;40;1705;7253
0;40;1747;7256
0;40;1634;7257
0;40;1683;7257
0;40;1618;7259
0;40;1781;7260
0;40;1729;7260
0;40;1696;7260
0;40;1493;7261
0;40;1730;7263
0;40;1654;7263
0;40;1814;7265
0;40;1673;7266
0;40;1704;7267
0;40;1536;7267
0;40;1588;7268
0;40;1624;7268
0;40;1554;7269
0;40;1607;7272
0;40;1762;7272
0;40;1693;7272
0;40;1746;7273
0;40;1650;7275
0;40;1653;7275
0;40;1718;7276
0;40;1714;7278
0;40;1688;7283
0;40;1688;7284
0;40;1664;7289
0;40;1645;7289
0;40;1782;7292
0;40;1689;7293
0;40;1667;7296
0;40;1722;7299
0;40;1656;7302
0;40;1758;7304
0;40;1732;7305
0;40;1773;7306
0;40;1718;7309
0;40;1533;7309
0;40;1597;7309
0;40;1751;7311
0;40;1701;7311
0;40;1714;7312
0;40;1769;7316
0;40;1652;7316
0;40;1729;7320
0;40;1585;7322
0;40;1741;7325
0;40;1571;7325
0;40;1656;7325
0;40;1750;7325
0;40;1592;7325
0;40;1705;7325
0;40;1710;7326
0;40;1526;7327
0;40;1798;7328
0;40;1653;7329
0;40;1828;7330
0;40;1610;7330
0;40;1755;7331
0;40;1591;7334
0;40;1769;7336
0;40;1675;7338
0;40;1636;7338
0;40;1689;7339
0;40;1572;7341
0;40;1676;7342
0;40;1691;7342
0;40;1716;7343
0;40;1681;7344
0;40;1741;7345
0;40;1723;7346
0;40;1719;7349
0;40;1757;7351
0;40;1771;7352
0;40;1735;7354
0;40;1726;7355
0;40;1725;7355
0;40;1689;7355
0;40;1383;7356
0;40;1748;7356
0;40;1605;7357
0;40;1675;7358
0;40;1765;7362
0;40;1685;7362
0;40;1732;7367
0;40;1627;7372
0;40;1620;7373
0;40;1694;7374
0;40;1572;7375
0;40;1711;7376
0;40;1673;7378
0;40;1822;7380
0;40;1680;7382
0;40;1704;7383
0;40;1703;7384
0;40;1737;7384
0;40;1730;7389
0;40;1687;7390
0;40;1655;7391
0;40;1766;7394
0;40;1687;7395
0;40;1781;7396
0;40;1666;7397
0;40;1732;7397
0;40;1601;7397
0;40;1697;7398
0;40;1688;7398
0;40;1613;7400
0;40;1812;7401
0;40;1755;7406
0;40;1732;7407
0;40;1723;7415
0;40;1609;7417
0;40;1636;7421
0;40;1608;7422
0;40;1674;7424
0;40;1873;7427
0;40;1769;7428
0;40;1710;7429
0;40;1613;7430
0;40;1773;7430
0;40;1573;7431
0;40;1679;7432
0;40;1798;7433
0;40;1501;7433
0;40;1679;7433
0;40;1659;7433
0;40;1747;7434
0;40;1683;7436
0;40;1631;7440
0;40;1555;7442
0;40;1765;7444
0;40;1656;7445
0;40;1693;7445
0;40;1695;7446
0;40;1683;7449
0;40;1716;7451
0;40;1746;7451
0;40;1641;7453
0;40;1592;7457
0;40;1780;7459
0;40;1667;7463
0;40;1686;7466
0;40;1741;7466
0;40;1683;7467
0;40;1688;7470
0;40;1702;7471
0;40;1715;7471
0;40;1603;7477
0;40;1704;7478
0;40;1772;7478
0;40;1701;7481
0;40;1812;7482
0;40;1809;7483
0;40;1663;7483
0;40;1626;7488
0;40;1781;7489
0;40;1748;7490
0;40;1706;7490
0;40;1662;7491
0;40;1640;7492
0;40;1766;7493
0;40;1595;7494
0;40;1803;7494
0;40;1770;7496
0;40;1744;7497
0;40;1757;7498
0;40;1731;7500
0;40;1667;7501
0;40;1701;7502
0;40;1616;7504
0;40;1788;7506
0;40;1729;7508
0;40;1736;7511
0;40;1682;7512
0;40;1813;7512
0;40;1642;7513
0;40;1377;7515
0;40;1781;7515
0;40;1694;7515
0;40;1703;7515
0;40;1761;7516
0;40;1739;7517
0;40;1724;7518
0;40;1792;7519
0;40;1700;7519
0;40;1662;7520
0;40;1742;7525
0;40;1735;7525
0;40;1712;7527
0;40;1636;7527
0;40;1695;7528
0;40;1702;7528
0;40;1809;7529
0;40;1633;7529
0;40;1783;7530
0;40;1642;7532
0;40;1483;7533
0;40;1642;7533
0;40;1639;7534
0;40;1748;7535
0;40;1591;7540
0;40;1669;7545
0;40;1622;7545
0;40;1706;7547
0;40;1695;7553
0;40;1830;7557
0;40;1617;7557
0;40;1835;7557
0;40;1795;7558
0;40;1745;7559
0;40;1778;7560
0;40;1715;7561
0;40;1686;7561
0;40;1623;7563
0;40;1774;7566
0;40;1620;7568
0;40;1805;7569
0;40;1623;7571
0;40;1729;7572
0;40;1663;7575
0;40;1838;7575
0;40;1730;7575
0;40;1778;7579
0;40;1713;7582
0;40;1727;7582
0;40;1705;7583
0;40;1838;7583
0;40;1825;7586
0;40;1732;7586
0;40;1856;7586
0;40;1755;7590
0;40;1774;7591
0;40;1742;7593
0;40;1747;7598
0;40;1813;7599
0;40;1757;7599
0;40;1700;7600
0;40;1722;7602
0;40;1836;7602
0;40;1721;7605
0;40;1819;7606
0;40;1837;7608
0;40;1770;7608
0;40;1812;7609
0;40;1703;7610
0;40;1620;7614
0;40;1601;7615
0;40;1616;7616
0;40;1823;7618
0;40;1734;7618
0;40;1797;7620
0;40;1728;7621
0;40;1770;7621
0;40;1692;7622
0;40;1701;7623
0;40;1605;7625
0;40;1711;7629
0;40;1668;7631
0;40;1760;7631
0;40;1710;7632
0;40;1741;7634
0;40;1727;7634
0;40;1592;7637
0;40;1759;7638
0;40;1744;7640
0;40;1779;7643
0;40;1586;7644
0;40;1762;7644
0;40;1843;7646
0;40;1667;7646
0;40;1761;7646
0;40;1824;7647
0;40;1751;7648
0;40;1942;7648
0;40;1687;7649
0;40;1816;7649
0;40;1838;7650
0;40;1697;7651
0;40;1719;7652
0;40;1783;7653
0;40;1690;7654
0;40;1679;7654
0;40;1803;7660
0;40;1790;7663
0;40;1828;7664
0;40;1854;7664
0;40;1750;7665
0;40;1806;7666
0;40;1804;7667
0;40;1727;7668
0;40;1738;7672
0;40;1816;7673
0;40;1714;7674
0;40;1824;7677
0;40;1766;7683
0;40;1804;7688
0;40;1766;7689
0;40;1748;7690
0;40;1833;7690
0;40;1662;7691
0;40;1863;7691
0;40;1841;7693
0;40;1807;7697
0;40;1831;7698
0;40;1807;7700
0;40;1863;7700
0;40;1675;7700
0;40;1767;7700
0;40;1809;7701
0;40;1813;7702
0;40;1755;7703
0;40;1679;7704
0;40;1806;7704
0;40;1712;7706
0;40;1644;7707
0;40;1913;7710
0;40;1815;7711
0;40;1835;7711
0;40;1727;7712
0;40;1732;7714
0;40;1701;7714
0;40;1871;7714
0;40;1773;7715
0;40;1599;7715
0;40;1748;7716
0;40;1677;7717
0;40;1824;7717
0;40;1864;7720
0;40;1523;7720
0;40;1669;7725
0;40;1773;7727
0;40;1746;7729
0;40;1805;7733
0;40;1639;7740
0;40;1645;7743
0;40;1825;7750
0;40;1609;7751
0;40;1810;7751
0;40;1652;7755
0;40;1724;7761
0;40;1727;7763
0;40;1708;7764
0;40;1695;7764
0;40;1629;7764
0;40;1850;7764
0;40;1798;7766
0;40;1843;7767
0;40;1838;7767
0;40;1739;7768
0;40;1747;7771
0;40;1854;7772
0;40;1752;7772
0;40;1764;7777
0;40;1836;7779
0;40;1797;7783
0;40;1725;7789
0;40;1757;7789
0;40;1723;7789
0;40;1577;7791
0;40;1679;7792
0;40;1667;7793
0;40;1667;7796
0;40;1701;7797
0;40;1716;7797
0;40;1839;7798
0;40;1764;7799
0;40;1790;7800
0;40;1806;7801
0;40;1796;7802
0;40;1657;7805
0;40;1812;7806
0;40;1766;7806
0;40;1920;7808
0;40;1742;7808
0;40;1849;7810
0;40;1850;7812
0;40;1772;7814
0;40;1786;7814
0;40;1753;7816
0;40;1980;7816
0;40;1870;7816
0;40;1692;7816
0;40;1823;7822
0;40;1753;7823
0;40;1619;7823
0;40;1596;7830
0;40;1803;7832
0;40;1840;7832
0;40;1780;7832
0;40;1745;7833
0;40;1718;7834
0;40;1640;7835
0;40;1816;7836
0;40;1919;7837
0;40;1755;7838
0;40;1723;7839
0;40;1707;7840
0;40;1902;7842
0;40;1654;7843
0;40;1869;7845
0;40;1676;7850
0;40;1823;7853
0;40;1606;7855
0;40;1824;7856
0;40;1724;7856
0;40;1825;7857
0;40;1628;7858
0;40;1745;7859
0;40;1895;7860
0;40;1743;7861
0;40;1856;7861
0;40;1598;7862
0;40;1751;7862
0;40;1636;7865
0;40;1709;7868
0;40;1827;7868
0;40;1855;7869
0;40;1690;7872
0;40;1798;7876
0;40;1788;7878
0;40;1871;7880
0;40;1572;7880
0;40;1704;7882
0;40;1699;7885
0;40;1786;7888
0;40;1851;7890
0;40;1911;7892
0;40;1731;7893
0;40;1853;7894
0;40;1751;7901
0;40;1690;7902
0;40;1846;7902
0;40;1743;7903
0;40;1848;7906
0;40;1806;7906
0;40;1697;7912
0;40;1769;7914
0;40;1717;7918
0;40;1926;7922
0;40;1719;7923
0;40;1817;7924
0;40;1757;7925
0;40;1738;7932
0;40;1861;7941
0;40;1802;7946
0;40;1868;7947
0;40;1535;7948
0;40;1749;7949
0;40;1682;7950
0;40;1732;7955
0;40;1635;7961
0;40;1828;7961
0;40;1960;7962
0;40;1802;7964
0;40;1813;7971
0;40;1839;7974
0;40;1907;7976
0;40;1794;7979
0;40;1825;7982
0;40;1632;7983
0;40;1839;7989
0;40;1784;7991
0;40;1894;7997
0;40;1779;7999
0;40;1830;8000
0;40;1630;8007
0;40;1888;8008
0;40;1847;8008
0;40;1894;8016
0;40;1674;8018
0;40;1977;8020
0;40;1924;8020
0;40;1625;8020
0;40;1697;8020
0;40;1912;8020
0;40;1772;8022
0;40;1814;8026
0;40;1771;8030
0;40;1924;8030
0;40;1831;8033
0;40;1760;8036
0;40;1655;8040
0;40;1678;8044
0;40;1835;8046
0;40;1769;8047
0;40;1777;8047
0;40;1810;8049
0;40;1834;8050
0;40;1722;8052
0;40;1771;8054
0;40;1714;8055
0;40;1936;8056
0;40;1799;8057
0;40;1848;8057
0;40;1844;8058
0;40;1861;8066
0;40;2060;8070
0;40;1756;8074
0;40;1868;8076
0;40;1929;8079
0;40;1870;8084
0;40;1834;8085
0;40;1820;8087
0;40;1883;8087
0;40;1819;8090
0;40;1685;8090
0;40;1949;8098
0;40;1870;8102
0;40;1705;8104
0;40;1861;8105
0;40;1845;8108
0;40;1829;8111
0;40;1946;8113
0;40;1863;8114
0;40;1900;8119
0;40;1751;8120
0;40;1879;8121
0;40;1702;8121
0;40;1841;8121
0;40;1745;8123
0;40;1789;8124
0;40;1885;8126
0;40;1702;8130
0;40;1810;8132
0;40;1877;8133
0;40;1700;8140
0;40;1675;8142
0;40;1830;8148
0;40;1726;8150
0;40;1958;8152
0;40;1623;8154
0;40;1951;8156
0;40;1681;8160
0;40;1875;8162
0;40;1796;8166
0;40;1720;8167
0;40;1724;8168
0;40;1912;8169
0;40;1535;8173
0;40;2055;8179
0;40;1615;8179
0;40;1829;8179
0;40;1923;8180
0;40;1854;8183
0;40;1816;8183
0;40;1817;8185
0;40;1925;8186
0;40;1745;8190
0;40;1904;8202
0;40;1911;8204
0;40;1982;8205
0;40;1778;8208
0;40;1748;8211
0;40;1924;8211
0;40;1795;8215
0;40;1783;8218
0;40;1822;8218
0;40;1792;8222
0;40;1812;8222
0;40;1966;8224
0;40;1796;8229
0;40;1729;8229
0;40;1762;8230
0;40;1775;8233
0;40;1865;8234
0;40;1935;8239
0;40;1844;8239
0;40;1752;8241
0;40;1705;8248
0;40;1839;8252
0;40;2005;8254
0;40;1677;8254
0;40;1727;8259
0;40;1775;8259
0;40;1796;8260
0;40;1847;8263
0;40;1729;8265
0;40;1875;8267
0;40;1717;8269
0;40;1926;8271
0;40;1750;8276
0;40;1978;8279
0;40;1817;8279
0;40;1979;8280
0;40;1934;8282
0;40;1981;8282
0;40;1839;8283
0;40;1910;8286
0;40;1818;8292
0;40;1866;8298
0;40;1872;8303
0;40;1895;8304
0;40;1773;8304
0;40;1830;8306
0;40;1978;8313
0;40;1977;8314
0;40;1904;8316
0;40;1903;8317
0;40;1817;8321
0;40;1985;8323
0;40;1756;8326
0;40;1965;8334
0;40;1801;8336
0;40;1775;8340
0;40;1761;8348
0;40;1709;8349
0;40;1841;8350
0;40;1931;8366
0;40;2032;8367
0;40;1908;8373
0;40;1931;8376
0;40;1842;8382
0;40;1842;8384
0;40;2029;8386
0;40;1988;8386
0;40;1894;8393
0;40;1913;8394
0;40;1885;8398
0;40;1632;8402
0;40;1990;8402
0;40;1699;8402
0;40;2014;8403
0;40;1909;8406
0;40;1928;8408
0;40;1852;8413
0;40;1748;8413
0;40;1569;8414
0;40;1941;8416
0;40;1880;8417
0;40;1943;8418
0;40;1985;8420
0;40;1925;8424
0;40;1798;8429
0;40;1785;8432
0;40;1907;8437
0;40;1944;8441
0;40;1754;8446
0;40;1881;8447
0;40;1821;8449
0;40;1679;8450
0;40;1950;8453
0;40;1893;8456
0;40;1983;8462
0;40;1909;8464
0;40;1803;8465
0;40;1940;8469
0;40;1894;8471
0;40;2011;8472
0;40;1734;8474
0;40;1961;8485
0;40;1756;8489
0;40;1793;8492
0;40;1818;8494
0;40;1907;8497
0;40;1951;8498
0;40;1862;8500
0;40;1688;8501
0;40;1890;8502
0;40;1996;8509
0;40;1824;8511
0;40;1931;8511
0;40;1936;8513
0;40;1851;8513
0;40;1866;8515
0;40;2003;8523
0;40;2016;8528
0;40;1809;8536
0;40;2009;8543
0;40;1999;8544
0;40;2021;8547
0;40;2018;8552
0;40;1683;8554
0;40;1877;8557
0;40;1912;8557
0;40;2007;8559
0;40;2006;8562
0;40;1969;8566
0;40;1892;8567
0;40;1645;8567
0;40;1782;8571
0;40;1852;8573
0;40;1880;8578
0;40;2038;8578
0;40;1937;8582
0;40;1588;8589
0;40;1809;8593
0;40;1957;8594
0;40;1930;8594
0;40;1872;8597
0;40;1757;8599
0;40;1755;8600
0;40;1985;8600
0;40;1926;8607
0;40;2051;8611
0;40;1880;8612
0;40;1934;8613
0;40;1724;8618
0;40;1973;8626
0;40;1977;8626
0;40;1807;8629
0;40;1873;8631
0;40;1796;8636
0;40;1870;8658
0;40;1944;8658
0;40;2069;8659
0;40;1955;8660
0;40;2009;8660
0;40;2036;8663
0;40;1976;8664
0;40;2151;8664
0;40;1712;8669
0;40;2015;8670
0;40;2077;8672
0;40;1768;8686
0;40;1940;8689
0;40;1783;8690
0;40;1883;8701
0;40;2207;8705
0;40;2003;8706
0;40;1811;8714
0;40;1798;8716
0;40;1962;8727
0;40;2003;8727
0;40;1907;8733
0;40;1857;8735
0;40;1912;8744
0;40;1846;8744
0;40;1874;8744
0;40;1860;8747
0;40;1723;8748
0;40;2064;8749
0;40;2043;8754
0;40;1972;8766
0;40;1866;8768
0;40;1899;8779
0;40;1790;8781
0;40;1848;8799
0;40;2068;8804
0;40;1952;8805
0;40;1963;8805
0;40;1821;8805
0;40;1919;8817
0;40;1860;8820
0;40;1708;8826
0;40;1868;8827
0;40;1819;8828
0;40;2094;8833
0;40;1985;8843
0;40;2247;8843
0;40;2055;8853
0;40;2012;8855
0;40;1856;8859
0;40;1783;8861
0;40;1910;8864
0;40;1748;8871
0;40;2100;8872
0;40;1808;8879
0;40;1905;8893
0;40;2097;8893
0;40;1960;8894
0;40;2041;8897
0;40;1850;8911
0;40;2066;8913
0;40;2143;8916
0;40;1984;8922
0;40;1962;8932
0;40;2064;8933
0;40;2020;8937
0;40;2016;8940
0;40;1811;8941
0;40;2060;8945
0;40;1784;8948
0;40;2027;8952
0;40;1867;8969
0;40;1846;8971
0;40;1849;8975
0;40;2029;8975
0;40;2081;8982
0;40;1909;8982
0;40;2099;8984
0;40;1875;8985
0;40;2111;8986
0;40;2117;8987
0;40;1910;8987
0;40;1645;9000
0;40;1840;9003
0;40;1910;9004
0;40;2000;9008
0;40;1856;9010
0;40;2106;9011
0;40;1963;9011
0;40;1873;9013
0;40;2122;9014
0;40;2129;9015
0;40;1980;9022
0;40;1824;9029
0;40;2002;9036
0;40;1771;9037
0;40;1929;9038
0;40;1976;9040
0;40;2169;9043
0;40;2049;9054
0;40;2121;9055
0;40;2085;9063
0;40;2118;9063
0;40;2003;9065
0;40;1958;9077
0;40;1766;9081
0;40;2256;9088
0;40;2063;9090
0;40;1971;9090
0;40;1977;9093
0;40;1753;9093
0;40;2054;9094
0;40;2081;9095
0;40;2110;9106
0;40;2018;9107
0;40;1902;9114
0;40;1988;9121
0;40;2188;9122
0;40;1981;9123
0;40;1987;9131
0;40;2058;9146
0;40;2174;9156
0;40;2113;9162
0;40;1980;9167
0;40;1791;9167
0;40;1871;9178
0;40;2073;9184
0;40;2058;9189
0;40;2129;9190
0;40;2097;9196
0;40;2031;9198
0;40;1955;9200
0;40;2129;9207
0;40;2005;9209
0;40;1952;9218
0;40;1930;9229
0;40;2013;9234
0;40;1937;9239
0;40;1998;9246
0;40;2228;9250
0;40;1853;9252
0;40;2048;9254
0;40;2080;9256
0;40;2067;9265
0;40;2002;9292
0;40;2189;9307
0;40;2188;9314
0;40;1751;9317
0;40;2110;9322
0;40;2147;9334
0;40;2070;9334
0;40;2020;9346
0;40;2117;9353
0;40;1990;9369
0;40;1934;9382
0;40;2161;9384
0;40;2173;9408
0;40;2013;9409
0;40;2095;9429
0;40;1888;9430
0;40;2122;9437
0;40;1820;9446
0;40;1866;9447
0;40;2046;9461
0;40;1924;9463
0;40;1926;9471
0;40;2001;9496
0;40;2074;9537
0;40;2044;9543
0;40;2101;9553
0;40;2011;9554
0;40;2172;9557
0;40;2068;9561
0;40;2064;9576
0;40;1826;9576
0;40;2143;9578
0;40;1895;9581
0;40;2040;9601
0;40;1939;9605
0;40;2112;9607
0;40;2302;9619
0;40;2080;9623
0;40;2104;9623
0;40;2084;9632
0;40;2061;9634
0;40;2006;9636
0;40;2249;9647
0;40;1959;9651
0;40;2179;9656
0;40;2098;9662
0;40;2053;9669
0;40;1947;9673
0;40;2118;9680
0;40;2224;9684
0;40;2127;9687
0;40;2079;9699
0;40;2124;9725
0;40;2106;9730
0;40;2113;9745
0;40;1998;9747
0;40;1943;9759
0;40;1974;9764
0;40;2162;9767
0;40;2084;9769
0;40;2088;9772
0;50;1071;4698
0;50;1169;4986
0;50;1180;5025
0;50;1201;5061
0;50;1130;5134
0;50;1131;5232
0;50;1220;5264
0;50;1237;5341
0;50;1230;5342
0;50;1256;5362
0;50;1221;5363
0;50;1241;5364
0;50;1245;5368
0;50;1228;5376
0;50;1260;5380
0;50;1249;5399
0;50;1304;5423
0;50;1221;5424
0;50;1265;5427
0;50;1229;5438
0;50;1264;5439
0;50;1267;5456
0;50;1248;5506
0;50;1231;5518
0;50;1286;5534
0;50;1245;5535
0;50;1286;5549
0;50;1288;5578
0;50;1281;5585
0;50;1317;5597
0;50;1322;5621
0;50;1299;5627
0;50;1243;5633
0;50;1345;5642
0;50;1327;5644
0;50;1294;5647
0;50;1282;5648
0;50;1312;5651
0;50;1292;5676
0;50;1357;5685
0;50;1303;5708
0;50;1318;5718
0;50;1284;5722
0;50;1345;5724
0;50;1319;5770
0;50;1301;5790
0;50;1301;5803
0;50;1352;5804
0;50;1304;5821
0;50;1353;5821
0;50;1366;5852
0;50;1331;5856
0;50;1309;5885
0;50;1335;5892
0;50;1416;5901
0;50;1350;5907
0;50;1337;5909
0;50;1351;5924
0;50;1283;5929
0;50;1311;5930
0;50;1371;5931
0;50;1362;5942
0;50;1383;5960
0;50;1373;5972
0;50;1376;5975
0;50;1368;5976
0;50;1406;5984
0;50;1394;5991
0;50;1364;6003
0;50;1432;6042
0;50;1434;6044
0;50;1444;6047
0;50;1438;6052
0;50;1431;6056
0;50;1425;6058
0;50;1432;6062
0;50;1443;6081
0;50;1422;6083
0;50;1393;6096
0;50;1390;6098
0;50;1377;6102
0;50;1357;6110
0;50;1346;6116
0;50;1307;6123
0;50;1389;6124
0;50;1428;6129
0;50;1415;6132
0;50;1409;6145
0;50;1379;6152
0;50;1451;6155
0;50;1434;6155
0;50;1429;6156
0;50;1358;6164
0;50;1383;6165
0;50;1465;6168
0;50;1373;6169
0;50;1369;6169
0;50;1461;6170
0;50;1655;6172
0;50;1482;6182
0;50;1454;6185
0;50;1407;6188
0;50;1345;6190
0;50;1388;6193
0;50;1459;6194
0;50;1461;6199
0;50;1396;6205
0;50;1358;6208
0;50;1403;6208
0;50;1403;6220
0;50;1372;6221
0;50;1500;6224
0;50;1398;6228
0;50;1440;6232
0;50;1458;6238
0;50;1455;6240
0;50;1414;6243
0;50;1424;6259
0;50;1409;6264
0;50;1465;6264
0;50;1471;6272
0;50;1468;6275
0;50;1420;6278
0;50;1463;6280
0;50;1467;6285
0;50;1421;6292
0;50;1442;6292
0;50;1461;6312
0;50;1443;6326
0;50;1480;6335
0;50;1487;6339
0;50;1439;6340
0;50;1415;6347
0;50;1480;6361
0;50;1490;6373
0;50;1499;6378
0;50;1308;6383
0;50;1385;6384
0;50;1443;6384
0;50;1458;6384
0;50;1466;6405
0;50;1471;6429
0;50;1463;6430
0;50;1438;6434
0;50;1469;6438
0;50;1457;6440
0;50;1545;6440
0;50;1462;6441
0;50;1403;6443
0;50;1400;6444
0;50;1489;6452
0;50;1466;6457
0;50;1463;6458
0;50;1500;6486
0;50;1441;6490
0;50;1449;6500
0;50;1498;6515
0;50;1453;6519
0;50;1462;6521
0;50;1388;6522
0;50;1448;6524
0;50;1546;6525
0;50;1519;6529
0;50;1463;6529
0;50;1546;6531
0;50;1459;6536
0;50;1516;6547
0;50;1389;6549
0;50;1520;6559
0;50;1537;6559
0;50;1488;6559
0;50;1482;6566
0;50;1547;6567
0;50;1497;6568
0;50;1521;6573
0;50;1486;6575
0;50;1494;6577
0;50;1542;6590
0;50;1547;6593
0;50;1529;6608
0;50;1570;6612
0;50;1446;6613
0;50;1530;6616
0;50;1572;6625
0;50;1515;6626
0;50;1541;6630
0;50;1485;6634
0;50;1580;6636
0;50;1560;6640
0;50;1453;6666
0;50;1578;6669
0;50;1602;6670
0;50;1451;6683
0;50;1552;6683
0;50;1514;6685
0;50;1536;6693
0;50;1596;6694
0;50;1520;6696
0;50;1601;6697
0;50;1528;6697
0;50;1455;6705
0;50;1536;6722
0;50;1426;6726
0;50;1548;6727
0;50;1549;6732
0;50;1561;6733
0;50;1504;6751
0;50;1605;6758
0;50;1561;6766
0;50;1564;6768
0;50;1586;6774
0;50;1602;6778
0;50;1424;6781
0;50;1466;6785
0;50;1476;6786
0;50;1594;6787
0;50;1613;6791
0;50;1538;6795
0;50;1577;6797
0;50;1603;6800
0;50;1576;6800
0;50;1507;6817
0;50;1529;6827
0;50;1442;6837
0;50;1531;6840
0;50;1475;6840
0;50;1552;6841
0;50;1545;6850
0;50;1471;6854
0;50;1556;6859
0;50;1606;6866
0;50;1520;6873
0;50;1527;6873
0;50;1323;6876
0;50;1523;6877
0;50;1600;6883
0;50;1589;6886
0;50;1547;6891
0;50;1581;6891
0;50;1486;6893
0;50;1529;6897
0;50;1621;6898
0;50;1535;6899
0;50;1652;6899
0;50;1608;6902
0;50;1569;6903
0;50;1601;6905
0;50;1618;6907
0;50;1559;6908
0;50;1591;6910
0;50;1589;6915
0;50;1612;6923
0;50;1557;6923
0;50;1470;6927
0;50;1613;6928
0;50;1547;6933
0;50;1602;6934
0;50;1533;6939
0;50;1610;6942
0;50;1618;6942
0;50;1582;6943
0;50;1588;6943
0;50;1489;6945
0;50;1596;6948
0;50;1568;6954
0;50;1595;6955
0;50;1591;6960
0;50;1595;6964
0;50;1488;6976
0;50;1580;6979
0;50;1570;6981
0;50;1534;6984
0;50;1610;6989
0;50;1461;6994
0;50;1644;6997
0;50;1567;6999
0;50;1620;7002
0;50;1591;7005
0;50;1782;7008
0;50;1708;7011
0;50;1571;7012
0;50;1712;7014
0;50;1567;7030
0;50;1571;7034
0;50;1597;7036
0;50;1646;7041
0;50;1624;7043
0;50;1505;7044
0;50;1636;7045
0;50;1609;7046
0;50;1615;7047
0;50;1622;7047
0;50;1691;7050
0;50;1657;7057
0;50;1663;7057
0;50;1608;7061
0;50;1531;7071
0;50;1634;7074
0;50;1573;7078
0;50;1683;7081
0;50;1692;7085
0;50;1608;7087
0;50;1580;7095
0;50;1611;7100
0;50;1627;7101
0;50;1563;7102
0;50;1600;7110
0;50;1690;7111
0;50;1560;7116
0;50;1615;7118
0;50;1615;7118
0;50;1534;7120
0;50;1667;7125
0;50;1623;7128
0;50;1632;7138
